CCHANNELCODE,CTITLE_TXT,CONTENT,CRELEASETIME,CRELEASETIME2,CURL,DOCID,FILESIZE,MIMETYPE
9860,2015年威海蓝创建设投资有限公司公司债券募集说明书,2015 年威海蓝创建设投资有限公司公司债券募集说明书 I 声明及提示 一、发行人声明 发,2015-12-21,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2481144114736888.pdf,CMSold2016031823031,,pdf
9862,融信（福建）投资集团有限公司公开发行2015年公司债券募集说明书,融信（福建）投资集团有限公司公开发行 2015 年公司债券募集说明书 1 声明 本募集说明,2015-12-21,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2478539235448322.pdf,CMSold2016031815546,,pdf
9862,融信（福建）投资集团有限公司公开发行2015年公司债券募集说明书摘要,声明 本募集说明书摘要的目的仅为向投资者提供有关本次发行的简要情况，并不 包括募集,2015-12-21,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2478539627008356.pdf,CMSold2016031815547,,pdf
9862,鲁能集团有限公司公开发行2015年公司债券募集说明书,"鲁能集团有限公司 Luneng Group Co., LTD （住所：济南市市中区经三路 14 号） 公开发",2015-12-18,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2477805297300704.pdf,CMSold2016031824208,,pdf
9862,鲁能集团有限公司公开发行2015年公司债券募集说明书摘要,"鲁能集团有限公司 Luneng Group Co., LTD （住所：济南市市中区经三路 14 号） 公开发",2015-12-18,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2477805556740718.pdf,CMSold2016031815516,,pdf
8349,市北高新公开发行2015年公司债券募集说明书摘要,证券代码：600604 900902 证券简称：市北高新 市北 B 股 上海市北高新股份有限公司 （,2015-12-17,20:08:34,/disclosure/listedinfo/announcement/c/2015-12-17/600604_20151217_3.pdf,CMS4024760,2441180,pdf
8349,市北高新公开发行2015年公司债券募集说明书,证券代码：600604 900902 证券简称：市北高新 市北 B 股 上海市北高新股份有限公司 （,2015-12-17,20:08:33,/disclosure/listedinfo/announcement/c/2015-12-17/600604_20151217_1.pdf,CMS4024758,4039363,pdf
9862,1、新疆天富集团有限责任公司公开发行公司债券募集说明书,新疆天富集团有限责任公司 TianFu electric group limited company.Xinjiang （住所：,2015-12-17,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2476654936768910.pdf,CMSold2016031815691,,pdf
9862,3、新疆天富集团有限责任公司公开发行公司债券募集说明书摘要,新疆天富集团有限责任公司公开发行 2015年公司债券申请文件 募集说明书摘要 新疆天富集,2015-12-17,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2476655159568931.pdf,CMSold2016031815714,,pdf
9862,上海市北高新股份有限公司公开发行2015年公司债券募集说明书,证券代码：600604 900902 证券简称：市北高新 市北 B 股 上海市北高新股份有限公司 （,2015-12-17,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2476115098257782.pdf,CMSold2016031815692,,pdf
9862,上海市北高新股份有限公司公开发行2015年公司债券募集说明书摘要,证券代码：600604 900902 证券简称：市北高新 市北 B 股 上海市北高新股份有限公司 （,2015-12-17,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2476119083518189.pdf,CMSold2016031823340,,pdf
9862,华泰集团有限公司2015年公开发行公司债券募集说明书（第二期）（面向合格投资者）,1-1-1 华泰集团有限公司 （住所：广饶县大王镇） 2015 年公开发行公司债券募集说明书,2015-12-16,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2476645819683859.pdf,CMSold2016031815455,,pdf
9862,江苏伟驰建设发展有限公司公开发行公司债券募集说明书,江苏伟驰建设发展有限公司 公开发行公司债券募集说明书 I 发行人声明 本募集说明书依据,2015-12-16,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2475805583528289.pdf,CMSold2016031823186,,pdf
9862,江苏伟驰建设发展有限公司公开发行公司债券募集说明书（以此为准）,江苏伟驰建设发展有限公司 公开发行公司债券募集说明书 I 发行人声明 本募集说明书依据,2015-12-16,00:00:00,/disclosure/bond/corporate/other/corporatebulletin/c/2015-12-16/2476608801720473.pdf,CMSold2016031823486,,pdf
9862,江苏伟驰建设发展有限公司公开发行公司债券募集说明书摘要,2 声明 本期债券募集说明书摘要的目的仅为向投资者提供有关本次发行的简要情况，并不包,2015-12-16,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2475805777388312.pdf,CMSold2016031824133,,pdf
9862,重庆康达环保产业（集团）有限公司公开发行2015年公司债券募集说明书,����H)/ !lJR :NCA �� �� MCT6 �NGF;4F@� �-A=�,2015-12-16,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2475827881997831.pdf,CMSold2016031823798,,pdf
9862,广州开发区工业发展集团有限公司2015年公司债券募集说明书,广州开发区工业发展集团有限公司 公开发行公司债券募集说明书 广州开发区工业发展集团,2015-12-16,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2475951001750081.pdf,CMSold2016031815512,,pdf
9862,重庆康达环保产业（集团）有限公司公开发行2015年公司债券募集说明书摘要,ϒƌƕίʸuD#�ϻĐ�Ƞϱð 2015 Ɖðz´Å,2015-12-16,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2475828231297861.pdf,CMSold2016031824204,,pdf
9862,华泰集团有限公司2015年公开发行公司债券募集说明书摘要（第二期）（面向合格投资者）,华泰集团有限公司 （住所：广饶县大王镇） 2015 年公开发行公司债券募集说明书摘要 （,2015-12-16,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2476646175623895.pdf,CMSold2016031815456,,pdf
9862,广州开发区工业发展集团有限公司2015年公司债券募集说明书摘要,广州开发区工业发展集团有限公司 公开发行公司债券募集说明书摘要 广州开发区工业发展,2015-12-16,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2475951391220228.pdf,CMSold2016031824451,,pdf
8349,三友化工公开发行2015年公司债券募集说明书摘要,唐山三友化工股份有限公司公开发行 2015 年公司债券募集说明书摘要 1 声 明 募集说明书,2015-12-15,20:24:57,/disclosure/listedinfo/announcement/c/2015-12-15/600409_20151215_3.pdf,CMS4024204,2036687,pdf
8349,三友化工公开发行2015年公司债券募集说明书,唐山三友化工股份有限公司公开发行 2015 年公司债券募集说明书 1 声 明 本募集说明书及,2015-12-15,20:24:56,/disclosure/listedinfo/announcement/c/2015-12-15/600409_20151215_1.pdf,CMS4024202,4432710,pdf
9862,唐山三友化工股份有限公司公开发行2015年公司债券募集说明书（面向合格投资者）,唐山三友化工股份有限公司公开发行 2015 年公司债券募集说明书 1 声 明 本募集说明书及,2015-12-15,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2475090757512404.pdf,CMSold2016031824031,,pdf
9862,唐山三友化工股份有限公司公开发行2015年公司债券募集说明书（面向合格投资者）,唐山三友化工股份有限公司公开发行 2015 年公司债券募集说明书 1 声 明 本募集说明书及,2015-12-15,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2475093834025287.pdf,CMSold2016031824242,,pdf
9862,唐山三友化工股份有限公司公开发行2015年公司债券募集说明书摘要（面向合格投资者）,唐山三友化工股份有限公司公开发行 2015 年公司债券募集说明书摘要 1 声 明 募集说明书,2015-12-15,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2475090937602662.pdf,CMSold2016031824032,,pdf
9862,唐山三友化工股份有限公司公开发行2015年公司债券募集说明书摘要（面向合格投资者）,唐山三友化工股份有限公司公开发行 2015 年公司债券募集说明书摘要 1 声 明 募集说明书,2015-12-15,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2475094067575540.pdf,CMSold2016031815600,,pdf
9862,无锡市交通产业集团有限公司2015年（第一期）公司债券募集说明书摘要,无锡市交通产业集团有限公司公开发行公司债券申请文件募集说明书摘要 1-1-1 声 明 本募,2015-12-14,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2471435901428292.pdf,CMSold2016031824349,,pdf
9862,广州合景房地产开发有限公司2015年公开发行公司债券募集说明书,1 声 明 发行人全体董事、监事、高级管理人员承诺本募集说明书及其摘要不存在任 何虚假,2015-12-14,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2472511615485815.pdf,CMSold2016031823835,,pdf
9862,广州合景房地产开发有限公司2015年公开发行公司债券募集说明书,1 声 明 发行人全体董事、监事、高级管理人员承诺本募集说明书及其摘要不存在任 何虚假,2015-12-14,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2472512210815994.pdf,CMSold2016031823606,,pdf
9862,广州合景房地产开发有限公司2015年公开发行公司债券募集说明书摘要,1 声 明 发行人全体董事、监事、高级管理人员承诺本募集说明书摘要不存在任何虚 假记载,2015-12-14,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2472511829345834.pdf,CMSold2016031823608,,pdf
9862,无锡市交通产业集团有限公司2015年（第一期）公司债券募集说明书,无锡市交通产业集团有限公司公开发行公司债券申请文件募集说明书 1-1-1 声明 本募集说,2015-12-14,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2471435492598017.pdf,CMSold2016031823820,,pdf
9862,广州合景房地产开发有限公司2015年公开发行公司债券募集说明书摘要,1 声 明 发行人全体董事、监事、高级管理人员承诺本募集说明书摘要不存在任何虚 假记载,2015-12-14,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2472512394466014.pdf,CMSold2016031822888,,pdf
9862,北京汽车投资有限公司2015年（第一期）公司债券募集说明书（以此为准）,北京汽车投资有限公司公开发行公司债券申请文件 募集说明书 2 声 明 本募集说明书的全,2015-12-11,00:00:00,/disclosure/bond/corporate/other/corporatebulletin/c/2015-12-10/2471581905215426.pdf,CMSold2016031824069,,pdf
9862,北京汽车投资有限公司2015年（第一期）公司债券募集说明书摘要（以此为准）,北京汽车投资有限公司公开发行公司债券申请文件 募集说明书摘要 2 声 明 本募集说明书,2015-12-11,00:00:00,/disclosure/bond/corporate/other/corporatebulletin/c/2015-12-10/2471582127945507.pdf,CMSold2016031823503,,pdf
9862,山西国际电力集团有限公司公开发行公司债券募集说明书摘要（第二期）（面向合格投资者）,山西国际电力集团有限公司 Shanxi International Electricity Group Limited Company,2015-12-10,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2469036079138606.pdf,CMSold2016031824187,,pdf
9860,芜湖市鸠江建设投资有限公司关于拟修改2014年芜湖市鸠江建设投资有限公司公司债券募集说明书条款的公告,,2015-12-10,00:00:00,/disclosure/bond/corporate/other/corporatebulletin/c/2015-12-10/2471442598780762.pdf,CMSold2016031824489,,pdf
9862,山西国际电力集团有限公司公开发行公司债券募集说明书（第二期）（面向合格投资者）,山西国际电力集团有限公司 Shanxi International Electricity Group Limited Company,2015-12-10,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2469035527108273.pdf,CMSold2016031824147,,pdf
9862,广东省公路建设有限公司2015年公司债券募集说明书,广东省公路建设有限公司 广州市越秀区寺右新马路 111-115号五羊新城广场 728房 公开发,2015-12-09,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2469854500657615.pdf,CMSold2016031824240,,pdf
9862,广东省公路建设有限公司2015年公司债券募集说明书摘要,广东省公路建设有限公司 广州市越秀区寺右新马路 111-115号五羊新城广场 728房 公开发,2015-12-09,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2469854723147713.pdf,CMSold2016031823219,,pdf
8349,连云港公开发行公司债券募集说明书,江苏连云港港口股份有限公司 公司债券募集说明书 1 声 明 一、本募集说明书的全部内容,2015-12-08,09:50:32,/disclosure/listedinfo/announcement/c/2015-12-08/601008_20151208_1.pdf,CMS4020460,3056847,pdf
8349,连云港公开发行公司债券募集说明书摘要,江苏连云港港口股份有限公司 公司债券募集说明书摘要 1 声 明 本募集说明书摘要的目的,2015-12-08,09:50:32,/disclosure/listedinfo/announcement/c/2015-12-08/601008_20151208_3.pdf,CMS4020462,1517502,pdf
9862,北京汽车投资有限公司2015年（第一期）公司债券募集说明书,北京汽车投资有限公司公开发行公司债券申请文件 募集说明书 2 声 明 本募集说明书的全,2015-12-08,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2468978734267769.pdf,CMSold2016031815448,,pdf
9862,北京汽车投资有限公司2015年（第一期）公司债券募集说明书摘要,北京汽车投资有限公司公开发行公司债券申请文件 募集说明书摘要 2 声 明 本募集说明书,2015-12-08,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2468979325257895.pdf,CMSold2016031823215,,pdf
9862,上海华信国际集团有限公司2015年公司债券募集说明书,上海华信国际集团有限公司 公开发行公司债券募集说明书（面向合格投资者） 1—1—1 声,2015-12-08,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2468984064950654.pdf,CMSold2016031823928,,pdf
9862,华泰集团有限公司2015年公开发行公司债券募集说明书（第一期）（面向合格投资者）,1-1-1 华泰集团有限公司 （住所：广饶县大王镇） 2015 年公开发行公司债券募集说明书,2015-12-08,00:00:00,/disclosure/bond/corporate/issue/corporatebulletin/c/2468970643916024.pdf,CMSold2016031824105,,pdf
